10:00:12: Start[1][A]
10:00:12: Start[2][A]
10:00:12: Start[3][A]
10:04:19: Start[4][A]
10:04:19: Start[5][A]
10:28:56: Chip: 20180312; Nr: 312; (10:28:56,3);
10:28:57: 86  Michael Dames: (10:28:57,6);
10:28:58: Chip: 86; Nr: 86; (10:28:57,6);
10:28:58: 378  Annekathrin Helm: (10:28:58,6);
10:28:59: Chip: 378; Nr: 378; (10:28:58,6);
10:29:00: 293  Daniel Schwarzenberg: (10:29:00,1);
10:29:00: Chip: 293; Nr: 293; (10:29:00,1);
10:29:00: 136  Waltraud Gebauer: (10:29:00,3);
10:29:00: Chip: 136; Nr: 136; (10:29:00,3);
10:29:01: 277  Angelika Satke: (10:29:01,1);
10:29:01: Chip: 277; Nr: 277; (10:29:01,1);
10:29:02: Chip: 277; Nr: 277; (10:29:02,3);
10:29:06: 221  Christian Koch: (10:29:05,8);
10:29:06: Chip: 20180221; Nr: 221; (10:29:05,8);
10:29:12: 153  Evelyn Heinrich: (10:29:12,1);
10:29:12: Chip: 153; Nr: 153; (10:29:12,1);
10:29:13: 2212  Sabine Kiese: (10:29:13,6);
10:29:14: Chip: 20182212; Nr: 2212; (10:29:13,6);
10:29:14: 196  Olaf Woitalla: (10:29:13,6);
10:29:14: Chip: 20180196; Nr: 196; (10:29:13,6);
10:29:14: Chip: 153; Nr: 153; (10:29:13,6);
10:29:14: 199  Anne-Kathrin Lindau: (10:29:14,1);
10:29:14: Chip: 199; Nr: 199; (10:29:14,1);
10:29:15: Chip: 20182212; Nr: 2212; (10:29:14,8);
10:29:16: 270  Emilia Strache: (10:29:15,8);
10:29:16: Chip: 20180270; Nr: 270; (10:29:15,8);
10:29:18: 129  Sebastian Funk: (10:29:18,1);
10:29:18: Chip: 129; Nr: 129; (10:29:18,1);
10:29:20: 85  Konstantin Dallig: (10:29:19,8);
10:29:20: Chip: 85; Nr: 85; (10:29:19,8);
10:29:21: 440  Uwe Buchwald: (10:29:21,3);
10:29:21: Chip: 440; Nr: 440; (10:29:21,3);
10:29:22: 208  Lailoma Maihanparast: (10:29:21,8);
10:29:22: Chip: 208; Nr: 208; (10:29:21,8);
10:29:22: Chip: 440; Nr: 440; (10:29:22,6);
10:29:24: 103  Constanze Drzisga: (10:29:24,3);
10:29:24: Chip: 103; Nr: 103; (10:29:24,3);
10:29:25: 525  Jonas Glasewald: (10:29:25,3);
10:29:25: Chip: 525; Nr: 525; (10:29:25,3);
10:29:26: Chip: 525; Nr: 525; (10:29:26,6);
10:29:27: 357  Kai Dallig: (10:29:27,3);
10:29:27: Chip: 357; Nr: 357; (10:29:27,3);
10:29:28: 179  Markus Kirchhof: (10:29:28,3);
10:29:28: Chip: 179; Nr: 179; (10:29:28,3);
10:29:30: 573  Gregor Erkenberg: (10:29:30,6);
10:29:31: Chip: 573; Nr: 573; (10:29:30,6);
10:29:41: 330  Haike Walendy: (10:29:40,8);
10:29:41: Chip: 330; Nr: 330; (10:29:40,8);
10:29:41: 260  Katja Rockstroh: (10:29:41,1);
10:29:41: Chip: 260; Nr: 260; (10:29:41,1);
10:29:42: Chip: 330; Nr: 330; (10:29:42,1);
10:29:42: 4565  Torsten K�ster: (10:29:42,3);
10:29:42: Chip: 20184565; Nr: 4565; (10:29:42,3);
10:29:43: 564  Jette Lippmann: (10:29:42,9);
10:29:43: Chip: 564; Nr: 564; (10:29:42,9);
10:29:43: 563  Katrin Roloff: (10:29:43,1);
10:29:43: Chip: 563; Nr: 563; (10:29:43,1);
10:29:43: Dummy eingetragen: 622
10:29:43: 622 [Phantom]: (10:29:43,3);
10:29:43: Chip: 622; Nr: 622; (10:29:43,3);
10:29:43: 140  Wolfgang Gei�ler: (10:29:43,6);
10:29:44: Chip: 20160140; Nr: 140; (10:29:43,6);
10:29:44: Chip: 20184565; Nr: 4565; (10:29:43,6);
10:29:45: 1965  Thomas Koblitz: (10:29:44,8);
10:29:45: Chip: 20181965; Nr: 1965; (10:29:44,8);
10:29:46: Chip: 20181965; Nr: 1965; (10:29:46,1);
10:29:48: 324  Gerelsul Tscheudschilsuren: (10:29:47,6);
10:29:48: Chip: 324; Nr: 324; (10:29:47,6);
10:29:50: 90  Dieter David: (10:29:50,3);
10:29:50: Chip: 90; Nr: 90; (10:29:50,3);
10:29:50: 311  Regine Dr. Stark: (10:29:50,3);
10:29:50: Chip: 311; Nr: 311; (10:29:50,3);
10:29:53: 572  J�rgen Sch�neck: (10:29:52,8);
10:29:53: Chip: 572; Nr: 572; (10:29:52,8);
10:29:54: 122  Christian Franz: (10:29:53,8);
10:29:54: Chip: 20160122; Nr: 122; (10:29:53,8);
10:29:55: 547  Mathea Grekun: (10:29:54,8);
10:29:55: Chip: 547; Nr: 547; (10:29:54,8);
10:29:55: Chip: 20160122; Nr: 122; (10:29:55,1);
10:29:56: 264  Alicia Rosanke: (10:29:56,1);
10:29:56: Chip: 264; Nr: 264; (10:29:56,1);
10:29:57: Chip: 264; Nr: 264; (10:29:57,3);
10:29:58: 521  Mathieu Gaudiot: (10:29:57,8);
10:29:58: Chip: 521; Nr: 521; (10:29:57,8);
10:29:58: 29  Antje Becker: (10:29:58,3);
10:29:58: Chip: 29; Nr: 29; (10:29:58,3);
10:29:58: 394  Sabine Lang: (10:29:58,6);
10:29:59: Chip: 394; Nr: 394; (10:29:58,6);
10:29:59: 356  Sylvia Christoph: (10:29:59,1);
10:29:59: Chip: 20160356; Nr: 356; (10:29:59,1);
10:30:00: Chip: 394; Nr: 394; (10:29:59,8);
10:30:02: 337  Julia Wenzel: (10:30:01,8);
10:30:02: Chip: 337; Nr: 337; (10:30:01,8);
10:30:02: 250  Dieter Pust: (10:30:02,6);
10:30:03: Chip: 250; Nr: 250; (10:30:02,6);
10:30:04: 1308  Ralf Mei�ner: (10:30:04,1);
10:30:04: Chip: 20181308; Nr: 1308; (10:30:04,1);
10:30:05: 534  Uwe Pabst: (10:30:04,8);
10:30:05: Chip: 534; Nr: 534; (10:30:04,8);
10:30:07: 359  Sabine Eckel: (10:30:07,1);
10:30:07: Chip: 359; Nr: 359; (10:30:07,1);
10:30:07: 144  Jutta Gottschalk: (10:30:07,3);
10:30:07: Chip: 144; Nr: 144; (10:30:07,3);
10:30:08: 243  Holger Piesche: (10:30:08,3);
10:30:08: Chip: 243; Nr: 243; (10:30:08,3);
10:30:08: 1261  Andreas D�ring: (10:30:08,3);
10:30:08: Chip: 20181261; Nr: 1261; (10:30:08,3);
10:30:09: Chip: 243; Nr: 243; (10:30:09,6);
10:30:09: Chip: 20181261; Nr: 1261; (10:30:09,6);
10:30:11: 574  Melanie M�ller: (10:30:10,8);
10:30:11: Chip: 574; Nr: 574; (10:30:10,8);
10:30:11: 8  Andrea Fuchs: (10:30:11,1);
10:30:11: Chip: 20180008; Nr: 8; (10:30:11,1);
10:30:12: Chip: 574; Nr: 574; (10:30:12,1);
10:30:13: 412  Simone Rodeck: (10:30:13,3);
10:30:13: Chip: 412; Nr: 412; (10:30:13,3);
10:30:15: 194  Enrico Kurzhals: (10:30:15,1);
10:30:15: Chip: 194; Nr: 194; (10:30:15,1);
10:30:16: 570  Astrid Seifert: (10:30:16,6);
10:30:17: Chip: 570; Nr: 570; (10:30:16,6);
10:30:17: 145  Felicitas Gruner: (10:30:16,6);
10:30:17: Chip: 145; Nr: 145; (10:30:16,6);
10:30:20: 610  Michael Kriehn: (10:30:19,8);
10:30:20: Chip: 20180610; Nr: 610; (10:30:19,8);
10:30:21: Chip: 20180610; Nr: 610; (10:30:21,1);
10:30:22: 391  Elke K�gler: (10:30:21,8);
10:30:22: Chip: 391; Nr: 391; (10:30:21,8);
10:30:25: 694  Klara Schmitz: (10:30:25,6);
10:30:26: Chip: 20180694; Nr: 694; (10:30:25,6);
10:30:27: Chip: 20180694; Nr: 694; (10:30:26,8);
10:30:30: 259  Valentin Mrohs: (10:30:30,3);
10:30:30: Chip: 20180259; Nr: 259; (10:30:30,3);
10:30:30: 110  Franziska Engelmann: (10:30:30,6);
10:30:31: Chip: 110; Nr: 110; (10:30:30,6);
10:30:31: 554  Albrecht Fuchs: (10:30:30,6);
10:30:31: Chip: 554; Nr: 554; (10:30:30,6);
10:30:31: 2910  Adam Engelmann: (10:30:31,3);
10:30:31: Chip: 20182910; Nr: 2910; (10:30:31,3);
10:30:33: 266  Bernd Sello: (10:30:32,8);
10:30:33: Chip: 20180266; Nr: 266; (10:30:32,8);
10:30:34: 1013  Jana Scherbe: (10:30:33,8);
10:30:34: Chip: 20181013; Nr: 1013; (10:30:33,8);
10:30:37: 10  Nicole Selzer: (10:30:37,3);
10:30:37: Chip: 20180010; Nr: 10; (10:30:37,3);
10:30:38: 245  Michael Polz: (10:30:38,1);
10:30:38: Chip: 245; Nr: 245; (10:30:38,1);
10:30:38: Chip: 20180010; Nr: 10; (10:30:38,6);
10:30:39: 556  Rayk-Uwe Fuchs: (10:30:39,3);
10:30:39: Chip: 556; Nr: 556; (10:30:39,3);
10:30:40: Chip: 556; Nr: 556; (10:30:40,6);
10:30:41: 374  Thomas Haberland: (10:30:41,1);
10:30:41: Chip: 374; Nr: 374; (10:30:41,1);
10:30:44: 566  Nicole Berger: (10:30:44,1);
10:30:44: Chip: 566; Nr: 566; (10:30:44,1);
10:30:45: 372  Dana Gro�: (10:30:44,8);
10:30:45: Chip: 372; Nr: 372; (10:30:44,8);
10:30:46: Chip: 372; Nr: 372; (10:30:46,1);
10:30:46: 281  Susanne Schmidt: (10:30:46,3);
10:30:46: Chip: 20180281; Nr: 281; (10:30:46,3);
10:30:47: 2504  Frank Fessel: (10:30:47,3);
10:30:47: Chip: 20182504; Nr: 2504; (10:30:47,3);
10:30:48: 175  Isabel Kaymak: (10:30:48,1);
10:30:48: Chip: 175; Nr: 175; (10:30:48,1);
10:30:48: 404  Manfred Lindner: (10:30:48,6);
10:30:49: Chip: 20180404; Nr: 404; (10:30:48,6);
10:30:50: 292  Christina Schwabe: (10:30:50,6);
10:30:51: Chip: 292; Nr: 292; (10:30:50,6);
10:30:53: 402  Jana Neef: (10:30:52,8);
10:30:53: Chip: 402; Nr: 402; (10:30:52,8);
10:30:53: 160  Sylvia Hirsch: (10:30:53,1);
10:30:53: Chip: 160; Nr: 160; (10:30:53,1);
10:30:54: Chip: 402; Nr: 402; (10:30:54,1);
10:30:58: 128  Jessica Funk: (10:30:58,1);
10:30:58: Chip: 128; Nr: 128; (10:30:58,1);
10:30:58: 560  Thomas Ziehme: (10:30:58,3);
10:30:58: Chip: 560; Nr: 560; (10:30:58,3);
10:31:01: 342  Peter Winger: (10:31:01,6);
10:31:02: Chip: 342; Nr: 342; (10:31:01,6);
10:31:02: 569  Doreen Junghans: (10:31:02,6);
10:31:03: Chip: 569; Nr: 569; (10:31:02,6);
10:31:03: 2704  Katrin Ziegenhorn: (10:31:03,6);
10:31:04: Chip: 20182704; Nr: 2704; (10:31:03,6);
10:31:05: Chip: 20182704; Nr: 2704; (10:31:04,8);
10:31:09: 386  Renate Kranz: (10:31:09,6);
10:31:10: Chip: 386; Nr: 386; (10:31:09,6);
10:31:11: 62  Frank Bruchmann: (10:31:10,8);
10:31:11: Chip: 62; Nr: 62; (10:31:10,8);
10:31:12: 2703  Uta Redmann: (10:31:11,8);
10:31:12: Chip: 20182703; Nr: 2703; (10:31:11,8);
10:31:19: 195  Marlene Lang: (10:31:19,3);
10:31:19: Chip: 195; Nr: 195; (10:31:19,3);
10:31:20: 2862  Yasmin Beck: (10:31:20,1);
10:31:20: Chip: 20182862; Nr: 2862; (10:31:20,1);
10:31:30: 700  Markus Wolperdinger: (10:31:29,8);
10:31:30: Chip: 20180700; Nr: 700; (10:31:29,8);
10:31:31: Chip: 20180700; Nr: 700; (10:31:31,1);
10:31:32: Chip: 20180700; Nr: 700; (10:31:32,3);
10:31:33: 1362  Kerstin Kiss: (10:31:32,8);
10:31:33: Chip: 20181362; Nr: 1362; (10:31:32,8);
10:31:33: Chip: 20180700; Nr: 700; (10:31:33,6);
10:31:34: Chip: 20181362; Nr: 1362; (10:31:34,1);
10:31:35: 1571  Kathleen Beck: (10:31:35,3);
10:31:35: Chip: 20181571; Nr: 1571; (10:31:35,3);
10:31:36: Chip: 20181571; Nr: 1571; (10:31:36,6);
10:31:37: 2304  Marlen Sch�pfel: (10:31:37,1);
10:31:37: Chip: 20182304; Nr: 2304; (10:31:37,1);
10:31:38: 92  Manuela Demant: (10:31:37,8);
10:31:38: Chip: 92; Nr: 92; (10:31:37,8);
10:31:43: Standby
10:31:46: 320  Andr� Tiede: (10:31:46,1);
10:31:46: Chip: 320; Nr: 320; (10:31:46,1);
10:31:49: 82  Katja Crone: (10:31:49,6);
10:31:50: Chip: 20160082; Nr: 82; (10:31:49,6);
10:31:53: 124  Egon Fuchs: (10:31:52,8);
10:31:53: Chip: 124; Nr: 124; (10:31:52,8);
10:32:01: 362  Frank Dr. Fahr: (10:32:00,8);
10:32:01: Chip: 362; Nr: 362; (10:32:00,8);
10:32:02: 523  Silke Hiemanio: (10:32:02,6);
10:32:03: Chip: 523; Nr: 523; (10:32:02,6);
10:32:04: 284  Willibald Schliemann: (10:32:04,1);
10:32:04: Chip: 284; Nr: 284; (10:32:04,1);
10:32:04: 551  Susann Hempel: (10:32:04,6);
10:32:05: Chip: 551; Nr: 551; (10:32:04,6);
10:32:10: 527  Werner Wuttke: (10:32:10,6);
10:32:11: Chip: 527; Nr: 527; (10:32:10,6);
10:32:12: Chip: 527; Nr: 527; (10:32:11,8);
10:32:12: 18  Michael Achtzehn: (10:32:11,8);
10:32:12: Chip: 20180018; Nr: 18; (10:32:11,8);
10:32:13: 7733  Paul Engelmann: (10:32:12,8);
10:32:13: Chip: 20187733; Nr: 7733; (10:32:12,8);
10:32:13: Chip: 20180018; Nr: 18; (10:32:13,3);
10:32:17: 1504  Jana Simon: (10:32:17,3);
10:32:17: Chip: 20181504; Nr: 1504; (10:32:17,3);
10:32:19: 268  Ferdinand Eisenmann: (10:32:19,1);
10:32:19: Chip: 20180268; Nr: 268; (10:32:19,1);
10:32:20: Chip: 20180268; Nr: 268; (10:32:20,3);
10:32:24: 2603  Christiane Bach: (10:32:24,1);
10:32:24: Chip: 20182603; Nr: 2603; (10:32:24,1);
10:32:24: 789  Jeannette Eisenmann: (10:32:24,1);
10:32:24: Chip: 20180789; Nr: 789; (10:32:24,1);
10:32:28: 189  Kathrin Kr�ger: (10:32:28,6);
10:32:29: Chip: 20160189; Nr: 189; (10:32:28,6);
10:32:29: 908  Conny Knoche: (10:32:29,6);
10:32:30: Chip: 20180908; Nr: 908; (10:32:29,6);
10:32:30: Chip: 20160189; Nr: 189; (10:32:29,8);
10:32:31: Chip: 20180908; Nr: 908; (10:32:30,8);
10:32:37: 298  Frank Siegemund: (10:32:37,1);
10:32:37: Chip: 20160298; Nr: 298; (10:32:37,1);
10:32:38: 17  Corinna Bartel: (10:32:37,8);
10:32:38: Chip: 20160017; Nr: 17; (10:32:37,8);
10:32:38: Chip: 20160298; Nr: 298; (10:32:38,3);
10:32:39: 70  Paul Br�ckner: (10:32:39,1);
10:32:39: Chip: 20160070; Nr: 70; (10:32:39,1);
10:32:39: 198  Gottfried Lehmann: (10:32:39,6);
10:32:40: Chip: 198; Nr: 198; (10:32:39,6);
10:32:42: 403  Anne-Christin Lindner: (10:32:42,6);
10:32:43: Chip: 20180403; Nr: 403; (10:32:42,6);
10:32:43: Standby
10:32:46: 121  Korinna Hofmann: (10:32:46,3);
10:32:46: Chip: 20180121; Nr: 121; (10:32:46,3);
10:32:47: 332  Lars Walendy: (10:32:46,8);
10:32:47: Chip: 332; Nr: 332; (10:32:46,8);
10:32:47: 331  Jonas Walendy: (10:32:47,3);
10:32:47: Chip: 331; Nr: 331; (10:32:47,3);
10:32:48: Chip: 332; Nr: 332; (10:32:48,3);
10:32:48: 57  Doreen Breter: (10:32:48,6);
10:32:49: Chip: 20160057; Nr: 57; (10:32:48,6);
10:32:50: Chip: 20160057; Nr: 57; (10:32:49,8);
10:32:50: 1602  Simone Simon: (10:32:50,3);
10:32:50: Chip: 20181602; Nr: 1602; (10:32:50,3);
10:32:54: 164  Constanze Unger: (10:32:53,8);
10:32:54: Chip: 20180164; Nr: 164; (10:32:53,8);
10:32:56: 2018  Johanna Engel: (10:32:56,4);
10:32:56: Chip: 20182018; Nr: 2018; (10:32:56,4);
10:32:58: 118  Hanna Fitzenreiter: (10:32:58,3);
10:32:58: Chip: 118; Nr: 118; (10:32:58,3);
10:33:01: 1973  Tobias Fitzenreiter: (10:33:01,3);
10:33:01: Chip: 20181973; Nr: 1973; (10:33:01,3);
10:33:06: 177  Cathrin Kirchhof: (10:33:06,1);
10:33:06: Chip: 177; Nr: 177; (10:33:06,1);
10:33:07: Chip: 177; Nr: 177; (10:33:07,3);
10:33:08: 219  Vincent M�wes: (10:33:07,8);
10:33:08: Chip: 219; Nr: 219; (10:33:07,8);
10:33:08: 214  Walter Matthes: (10:33:08,6);
10:33:09: Chip: 214; Nr: 214; (10:33:08,6);
10:33:10: Chip: 219; Nr: 219; (10:33:09,8);
10:33:12: 102  Tom Dietzold: (10:33:12,1);
10:33:12: Chip: 102; Nr: 102; (10:33:12,1);
10:33:13: Chip: 102; Nr: 102; (10:33:13,3);
10:33:14: 415  Klaus Scheler: (10:33:14,3);
10:33:14: Chip: 415; Nr: 415; (10:33:14,3);
10:33:14: Chip: 219; Nr: 219; (10:33:14,3);
10:33:14: 1541  Gerhard Mayer: (10:33:14,6);
10:33:15: Chip: 20181541; Nr: 1541; (10:33:14,6);
10:33:16: Chip: 20181541; Nr: 1541; (10:33:16,1);
10:33:17: 513  Andreas Plier: (10:33:17,1);
10:33:17: Chip: 513; Nr: 513; (10:33:17,1);
10:33:23: 163  Alexandra H�rold: (10:33:23,1);
10:33:23: Chip: 163; Nr: 163; (10:33:23,1);
10:33:31: 513  Andreas Plier: (10:33:31,3);
10:33:31: Chip: 513; Nr: 513; (10:33:31,3);
10:33:32: Chip: 513; Nr: 513; (10:33:32,6);
10:33:36: Chip: 513; Nr: 513; (10:33:35,8);
10:33:36: 392  Michael Kutschera: (10:33:36,1);
10:33:36: Chip: 392; Nr: 392; (10:33:36,1);
10:33:37: Chip: 513; Nr: 513; (10:33:37,1);
10:33:37: 393  Sarah Kutschera: (10:33:37,3);
10:33:37: Chip: 393; Nr: 393; (10:33:37,3);
10:33:39: Chip: 513; Nr: 513; (10:33:39,6);
10:33:41: 419  Peter Schmerler: (10:33:40,8);
10:33:41: Chip: 419; Nr: 419; (10:33:40,8);
10:33:41: Chip: 513; Nr: 513; (10:33:40,8);
10:33:41: 429  Nathalie Trefz: (10:33:41,6);
10:33:42: Chip: 429; Nr: 429; (10:33:41,6);
10:33:42: 219  Vincent M�wes: (10:33:41,6);
10:33:42: Chip: 219; Nr: 219; (10:33:41,6);
10:33:42: Chip: 419; Nr: 419; (10:33:42,3);
10:33:42: 2705  Frank Sch�pfel: (10:33:42,6);
10:33:43: Chip: 20182705; Nr: 2705; (10:33:42,6);
10:33:43: Standby
10:33:43: 91  Petra David: (10:33:42,8);
10:33:43: Chip: 91; Nr: 91; (10:33:42,8);
10:33:48: 187  Sabine Hasselberg: (10:33:48,3);
10:33:48: Chip: 20180187; Nr: 187; (10:33:48,3);
10:33:49: Chip: 20180187; Nr: 187; (10:33:49,6);
10:33:50: Chip: 219; Nr: 219; (10:33:50,1);
10:33:58: 38  Klaus Tondera: (10:33:57,8);
10:33:58: Chip: 20180038; Nr: 38; (10:33:57,8);
10:34:05: 315  Anna Maria Mrohs: (10:34:05,6);
10:34:06: Chip: 20180315; Nr: 315; (10:34:05,6);
10:34:06: 335  Henriette Wenzel: (10:34:06,3);
10:34:06: Chip: 335; Nr: 335; (10:34:06,3);
10:34:07: Chip: 20180315; Nr: 315; (10:34:06,8);
10:34:07: Chip: 219; Nr: 219; (10:34:06,8);
10:34:09: 542  Elisabeth Zielinski: (10:34:09,1);
10:34:09: Chip: 542; Nr: 542; (10:34:09,1);
10:34:09: 540  Tina Roschig: (10:34:09,3);
10:34:09: Chip: 540; Nr: 540; (10:34:09,3);
10:34:10: 26  Florian Bauer: (10:34:10,1);
10:34:10: Chip: 20160026; Nr: 26; (10:34:10,1);
10:34:19: 235  Paul Naumann: (10:34:19,6);
10:34:20: Chip: 235; Nr: 235; (10:34:19,6);
10:34:24: 180  Steffen Kirchhof: (10:34:24,3);
10:34:24: Chip: 20160180; Nr: 180; (10:34:24,3);
10:34:25: Chip: 20160180; Nr: 180; (10:34:25,6);
10:34:30: 218  Carsten Molnar: (10:34:30,1);
10:34:30: Chip: 218; Nr: 218; (10:34:30,1);
10:34:42: 305  Christiane Stabenow: (10:34:41,8);
10:34:42: Chip: 305; Nr: 305; (10:34:41,8);
10:34:43: Standby
10:34:43: Chip: 305; Nr: 305; (10:34:43,1);
10:34:46: 166  B�rbel Bendig: (10:34:46,1);
10:34:46: Chip: 20180166; Nr: 166; (10:34:46,1);
10:34:47: 1601  Manuela Morgenstern: (10:34:46,8);
10:34:47: Chip: 20181601; Nr: 1601; (10:34:46,8);
10:34:56: 354  Janina B�ttger: (10:34:56,3);
10:34:56: Chip: 354; Nr: 354; (10:34:56,3);
10:34:57: Chip: 354; Nr: 354; (10:34:57,6);
10:34:59: 215  Rudi Mehl: (10:34:59,1);
10:34:59: Chip: 215; Nr: 215; (10:34:59,1);
10:35:00: Chip: 215; Nr: 215; (10:35:00,3);
10:35:04: 154  J�rgen St�hr: (10:35:03,8);
10:35:04: Chip: 20180154; Nr: 154; (10:35:03,8);
10:35:06: 518  Mario Graw: (10:35:06,4);
10:35:06: Chip: 518; Nr: 518; (10:35:06,4);
10:35:08: 4500  Heike Palatini: (10:35:08,3);
10:35:08: Chip: 20184500; Nr: 4500; (10:35:08,3);
10:35:15: 339  Caroline Wieschke: (10:35:15,1);
10:35:15: Chip: 339; Nr: 339; (10:35:15,1);
10:35:17: 411  Petra Heinicke: (10:35:16,8);
10:35:17: Chip: 20180411; Nr: 411; (10:35:16,8);
10:35:18: Chip: 20180411; Nr: 411; (10:35:18,3);
10:35:22: 209  Bernd Martienssen: (10:35:22,3);
10:35:22: Chip: 209; Nr: 209; (10:35:22,3);
10:35:22: 211  Christina Matthes: (10:35:22,6);
10:35:23: Chip: 211; Nr: 211; (10:35:22,6);
10:35:24: Chip: 211; Nr: 211; (10:35:23,8);
10:35:25: 536  Anja Seupt: (10:35:24,8);
10:35:25: Chip: 536; Nr: 536; (10:35:24,8);
10:35:25: 451  Sebastian Harz: (10:35:25,3);
10:35:25: Chip: 451; Nr: 451; (10:35:25,3);
10:35:29: 283  Anne Friedling: (10:35:28,8);
10:35:29: Chip: 20180283; Nr: 283; (10:35:28,8);
10:35:30: Chip: 20180283; Nr: 283; (10:35:30,1);
10:35:30: 309  Heiko Friedling: (10:35:30,1);
10:35:30: Chip: 20180309; Nr: 309; (10:35:30,1);
10:35:31: 104  Andr� D�feld: (10:35:31,3);
10:35:31: Chip: 104; Nr: 104; (10:35:31,3);
10:35:31: Chip: 20180309; Nr: 309; (10:35:31,6);
10:35:33: 272  Henry Strache: (10:35:32,8);
10:35:33: Chip: 20180272; Nr: 272; (10:35:32,8);
10:35:34: Chip: 20180272; Nr: 272; (10:35:34,1);
10:35:41: 226  Reinhard M�ller: (10:35:41,3);
10:35:41: Chip: 20160226; Nr: 226; (10:35:41,3);
10:35:43: Standby
10:35:53: 158  Jannes Hirsch: (10:35:52,8);
10:35:53: Chip: 158; Nr: 158; (10:35:52,8);
10:35:54: 290  Kristin Sch�tze: (10:35:54,6);
10:35:55: Chip: 290; Nr: 290; (10:35:54,6);
10:35:56: Chip: 290; Nr: 290; (10:35:55,8);
10:36:04: 538  Marco Hofmann: (10:36:03,8);
10:36:04: Chip: 538; Nr: 538; (10:36:03,8);
10:36:05: 132  Uta G�rtner: (10:36:05,6);
10:36:06: Chip: 132; Nr: 132; (10:36:05,6);
10:36:17: 138  Rita Gei�ler: (10:36:17,1);
10:36:17: Chip: 138; Nr: 138; (10:36:17,1);
10:36:18: Chip: 138; Nr: 138; (10:36:18,3);
10:36:20: 225  Heidi M�ller: (10:36:20,1);
10:36:20: Chip: 225; Nr: 225; (10:36:20,1);
10:36:20: 224  Franz M�ller: (10:36:20,3);
10:36:20: Chip: 224; Nr: 224; (10:36:20,3);
10:36:36: 258  Carola Rockstroh: (10:36:36,3);
10:36:36: Chip: 258; Nr: 258; (10:36:36,3);
10:36:38: Chip: 258; Nr: 258; (10:36:37,8);
10:36:41: 434  Erik Wille: (10:36:41,3);
10:36:41: Chip: 434; Nr: 434; (10:36:41,3);
10:36:42: 1966  Carmen Scharf: (10:36:42,6);
10:36:43: Chip: 20181966; Nr: 1966; (10:36:42,6);
10:36:43: Standby
10:36:48: 431  Jutta Walther: (10:36:48,3);
10:36:48: Chip: 431; Nr: 431; (10:36:48,3);
10:36:55: 139  Bettina Bartnitzek: (10:36:55,1);
10:36:55: Chip: 20180139; Nr: 139; (10:36:55,1);
10:36:55: 159  Julia Kannheiser: (10:36:55,3);
10:36:55: Chip: 20180159; Nr: 159; (10:36:55,3);
10:36:59: 133  Sandra Garz: (10:36:58,8);
10:36:59: Chip: 133; Nr: 133; (10:36:58,8);
10:37:00: Chip: 133; Nr: 133; (10:37:00,1);
10:37:10: 1957  Petra Rennecke: (10:37:10,1);
10:37:10: Chip: 20181957; Nr: 1957; (10:37:10,1);
10:37:11: Chip: 20181957; Nr: 1957; (10:37:11,3);
10:37:15: 13  Klaus-Peter Kaftan: (10:37:14,8);
10:37:15: Chip: 20180013; Nr: 13; (10:37:14,8);
10:37:27: 452  Philipp Heinz: (10:37:27,1);
10:37:27: Chip: 452; Nr: 452; (10:37:27,1);
10:37:36: 228  Gina M�nnich: (10:37:36,6);
10:37:37: Chip: 228; Nr: 228; (10:37:36,6);
10:37:38: 508  Sven-Torsten B�ttcher: (10:37:38,6);
10:37:39: Chip: 508; Nr: 508; (10:37:38,6);
10:37:40: Chip: 508; Nr: 508; (10:37:40,1);
10:37:41: 282  Katrin Schiffner: (10:37:41,3);
10:37:41: Chip: 282; Nr: 282; (10:37:41,3);
10:37:42: Chip: 282; Nr: 282; (10:37:42,6);
10:37:43: Standby
10:37:43: 232  Franz Naumann: (10:37:43,1);
10:37:43: Chip: 232; Nr: 232; (10:37:43,1);
10:37:43: 167  Katrin Jagdmann: (10:37:43,6);
10:37:44: Chip: 167; Nr: 167; (10:37:43,6);
10:37:44: 181  Victoria Kleemann: (10:37:43,8);
10:37:44: Chip: 181; Nr: 181; (10:37:43,8);
10:37:44: Chip: 232; Nr: 232; (10:37:44,3);
10:37:44: 267  Jenna Rosanke: (10:37:44,6);
10:37:45: Chip: 267; Nr: 267; (10:37:44,6);
10:37:45: Chip: 181; Nr: 181; (10:37:45,1);
10:37:45: 230  Frank Naumann: (10:37:45,1);
10:37:45: Chip: 230; Nr: 230; (10:37:45,1);
10:37:52: 190  Nils Kr�ger: (10:37:52,6);
10:37:53: Chip: 190; Nr: 190; (10:37:52,6);
10:37:55: 267  Jenna Rosanke: (10:37:55,1);
10:37:55: Chip: 267; Nr: 267; (10:37:55,1);
10:37:56: 182  Eberhard Knoch: (10:37:55,8);
10:37:56: Chip: 182; Nr: 182; (10:37:55,8);
10:37:59: 452  Philipp Heinz: (10:37:59,1);
10:37:59: Chip: 452; Nr: 452; (10:37:59,1);
10:38:00: Chip: 452; Nr: 452; (10:38:00,6);
10:38:03: 64  Daniela Br�ckner: (10:38:03,1);
10:38:03: Chip: 64; Nr: 64; (10:38:03,1);
10:38:03: 188  Jutta Kr�ger: (10:38:03,3);
10:38:03: Chip: 188; Nr: 188; (10:38:03,3);
10:38:04: Chip: 188; Nr: 188; (10:38:04,6);
